Issue Date	Destination	Ship name	Ship nationality	Sailing	Merchant	Count	Unit	Commodity
1906-05-16	Genoa				J. Planta & Co.	215	bales	cotton
1906-05-16	Genoa				Peel & Co.	162	bales	cotton
1906-05-16	Genoa				F. C. Baines & Co.	62	bales	cotton
1906-05-16	Genoa				Mohr & Fenderl	144	bales	cotton
1906-05-16	Genoa				G. Riecken	125	bales	cotton
1906-05-16	Genoa				Carver Bros. & Co. Ltd.	30	bales	cotton
1906-05-16	Genoa				G. G. Zibilich	3	bales	cotton
1906-05-16	Genoa				Adolf Hess & Co.	33	bales	cotton
1906-05-16	Genoa				R. & O. Lindemann	187	bales	cotton
1906-05-16	Genoa				W. Getty & Co.	30	bales	cotton
1906-05-16	Genoa				Choremi, Benachi & Co.	60	bales	cotton
1906-05-16	Genoa				E. Mallison & Co.	61	bales	cotton
1906-05-16	Genoa				E. Mallison & Co.	1,112	bales	cotton
1906-05-16	Genoa				G. D. Kaniskeri	4,000	bags	onions
1906-05-16	Genoa				C. Parissis	1,600	bags	onions
1906-05-16	Genoa				Behrend & Co.	1,998	bags	onions
1906-05-16	Genoa				Fragalli Bey Saidm	3,613	bags	onions
1906-05-16	Genoa				Banca Mobiliare	1,500	bags	onions
1906-05-16	Genoa				Banca Anglo-Austriaca	1,000	bags	onions
1906-05-16	Genoa				A. Grioni	1,499	bags	onions
1906-05-16	Genoa				S. G. Violara	2,064	bags	onions
1906-05-16	Genoa				Griva Bros.	1,500	bags	onions
1906-05-16	Genoa				Stern Bros.	900	bags	onions
1906-05-16	Genoa				L. Tolentino	1,386	bags	onions
1906-05-16	Genoa				Attias & Co.	608	bags	onions
1906-05-16	Genoa				F. C. Baines & Co.	25	bales	cotton
1906-05-16	Genoa				G. Frauger & Co.	50	bales	cotton
1906-05-16	Genoa				E. Mallison & Co.	50	bales	cotton
1906-05-16	Genoa				Choremi, Benachi & Co.	150	bales	cotton
1906-05-16	Genoa				J. Planta & Co.	50	bales	cotton
1906-05-16	Genoa				Mohr & Fenderl	200	bales	cotton
1906-05-16	Genoa				R. & O. Lindemann	850	bales	cotton
1906-05-16	Genoa				R. & O. Lindemann	1,375	bales	cotton
1906-05-16	Genoa				Bustros & Huri	8,272	bags	onions
1906-05-16	Genoa				Ibrahim Deff	921	bags	onions
1906-05-16	Genoa				G. D. Kaniskeri	1,106	bags	onions
1906-05-16	Genoa				O. K. Levick	999	bags	onions
1906-05-16	Genoa				A. Dahan	703	bags	onions
1906-05-16	Genoa				G. Frauger & Co.	220	bales	cotton
1906-05-16	Genoa				B. J. Coury & Co.	22	bales	cotton
1906-05-16	Genoa				Bustros & Huri	70	bales	cotton
1906-05-16	Genoa				Carver Bros. & Co. Ltd.	253	bales	cotton
1906-05-16	Genoa				Peel & Co.	53	bales	cotton
1906-05-16	Genoa				E. Mallison & Co.	75	bales	cotton
1906-05-16	Genoa				G. Riecken	15	bales	cotton
1906-05-16	Genoa				Mohr & Fenderl	23	bales	cotton
1906-05-16	Genoa				J. Planta & Co.	25	bales	cotton
1906-05-16	Genoa				R. & O. Lindemann	25	bales	cotton
1906-05-16	Genoa				R. & O. Lindemann	781	bales	cotton
1906-05-16	Genoa				Carver Bros. & Co. Ltd.	400	tons	cotton seed
1906-05-16	Genoa				Mohamed Deff	366	bags	onions
1906-05-16	Genoa				L. A. Johnson	2,059	bags	onions
1906-05-16	Genoa				Tadros Ghirghis & Son	5,151	bags	onions
1906-05-16	Genoa				C. H. Schoeller	1,000	bags	onions
1906-05-16	Genoa				Bustros & Huri	1,186	bags	onions
1906-05-16	Genoa				S. G. Violara	145	bags	onions
1906-05-16	Genoa				Anglo-Egyptian Bank Ltd.	198	bales	wool
1906-05-16	Genoa				Holz & Co.	98	bales	wool
1906-05-16	Genoa				Isaac	18	bales	wool
1906-05-16	Genoa				E. Ghellini & Co.	597	bales	bones
1906-05-16	Genoa				E. Ghellini & Co.	87	bales	rags
1906-05-16	Genoa				L. Onofrio	143	bales	rags
1906-05-16	Genoa				John Ross & Co.	300		empty casks
1906-05-16	Genoa				Alexandria Bonded Warehouse	6	cases	cigarettes
1906-05-16	Genoa				Kyriazi Bros.	3	cases	cigarettes
1906-05-16	Genoa				Various	6		sundries
1906-05-16	Genoa				B. & N. Tawa	15	cases	furniture
1906-05-16	Genoa				J. & A. Abouchanab	1,100	bags	oil cake
1906-05-16	Genoa				Egyptian Salt & Soda Co. Ltd	9,156	bags	oil cake
1906-05-16	Genoa				Salonica Cigarettes Co.	3	cases	cigarettes
1906-05-16	Genoa				Scriven Bros. & Co.	34	bales	hides
1906-05-16	Genoa				Scriven Bros. & Co.	42	bales	skins
1906-05-16	Genoa				A. Arbib & Sons	30	bales	skins
1906-05-16	Genoa				Khedivial Mail Line	50		yellow seeds
1906-05-16	Genoa				Khedivial Mail Line	201	bags	stones of fruits
1906-05-16	Genoa				Barker & Co.	432	tons	cotton seed
1906-05-16	Genoa				L. Heller	270	barrels	molasses
1906-05-16	Genoa				A. Dahan	500	bags	onions
1906-05-16	Genoa				Aly Bey Ayoub	1,000	bags	onions
1906-05-16	Genoa				Mohamed H. el Cherif	700	bags	onions
1906-05-16	Genoa				A. Panzieri	1,769	bags	onions
1906-05-16	Genoa				Scriven Bros. & Co.	15	bales	skins
1906-05-16	Genoa				A. Arbib & Sons	21	bales	skins
1906-05-16	Genoa				L. A. Johnson	3,342	bags	onions
1906-05-16	Genoa				J. L. Levy	62	bales	skins
1906-05-16	Genoa				Barker & Co.	350	tons	cotton seed
1906-05-16	Genoa				A. Panzieri	352	bags	onions
1906-05-16	Genoa				G. Brach & Co.	44	bales	gum
1906-05-16	Genoa				C. Parissis	768	bags	onions
1906-05-16	Genoa				L. A. Johnson	420	bags	onions
1906-05-16	Genoa				A. Panzieri	858	bags	onions
1906-05-16	Genoa				Egyptian Salt & Soda Co. Ltd	168	bags	natron
1906-05-16	Genoa				Kafr-Zayat Cotton Co.	2,775	bags	oil cake
1906-05-16	Genoa				J. Groppi	60	crates	quails
1906-05-16	Genoa				Lipton Ltd.	222		empty barrels
1906-05-16	Genoa				N. E. Tamvaco	450	bags	onions
1906-05-16	Genoa				H. Stavridis	2,513	bags	onions
1906-05-16	Genoa				L. A. Johnson	2,867	bags	onions
1906-05-16	Genoa				Aly Mohamed Saleh	2,059	bags	onions
1906-05-16	Genoa				Aboulafia & Silvera	10	bags	oil cake
1906-05-16	Genoa				H. Dunsterville	20	barrels	brandy
1906-05-16	Genoa				Nile Flotilla Co. Ltd.	119	bales	empty bags
1906-05-16	Genoa				Various	83	packages	sundries
1906-09-06	Marseilles				Egyptian Salt & Soda Co. Ltd	50	barrels	oil
1906-09-06	Marseilles				A. Arbib & Sons	55	bales	skins
1906-09-06	Marseilles				J. Perim	82	cases	sugar
1906-09-06	Marseilles				S. Stienon	53	bales	empty bags
1906-09-06	Marseilles				Gasser	12	bales	empty bags
1906-09-06	Marseilles				J. Sednaoui	12	bales	skins
1906-09-06	Marseilles				Delhoste	6		stud-horses
1906-09-06	Marseilles				Various	18	packages	sundries
1906-09-06	Marseilles				Mohr & Fenderl	31	bales	cotton
1906-09-06	Marseilles				W. Getty & Co.	30	bales	cotton
1906-09-06	Marseilles				W. Getty & Co.	61	bales	cotton
1906-09-06	Le Havre				J. Planta & Co.	35	bales	cotton
1906-09-06	Le Havre				R. & O. Lindemann	175	bales	cotton
1906-09-06	Le Havre				R. & O. Lindemann	210	bales	cotton
1906-09-06	Dunkirk				Adolf Hess & Co.	25	bales	cotton
1906-09-06	Dunkirk				Mohr & Fenderl	31	bales	cotton
1906-09-06	Dunkirk				J. Planta & Co.	30	bales	cotton
1906-09-06	Dunkirk				J. Planta & Co.	86	bales	cotton
1906-09-06	Various Ports				Various	25	packages	sundries
1906-09-06	Various Ports				R. & O. Lindemann	189	bales	cotton
1906-09-06	Various Ports				Choremi, Benachi & Co.	30	bales	cotton
1906-09-06	Various Ports				E. Mallison & Co.	93	bales	cotton
1906-09-06	Various Ports				Mohr & Fenderl	126	bales	cotton
1906-09-06	Various Ports				Peel & Co.	31	bales	cotton
1906-09-06	Various Ports				Peel & Co.	469	bales	cotton
1906-09-06	Various Ports				M. H. Elbaum	11	cases	cedrats
1906-09-06	Various Ports				Khedivial Mail Line	44	cases	cedrats
1906-09-06	Various Ports				Attias & Co.	10	cakes	grease
1906-09-06	Various Ports				Xanthopoulo	15	bales	skins
1906-09-06	Various Ports				G. Brach & Co.	26	bales	gum
1906-09-06	Various Ports				A. Dreher	215		empty cakes
1906-09-06	Various Ports				Deposito Birra di Graz	1,430		empty casks
1906-09-06	Various Ports				M. Goudar	97	cafas	fresh palms
1906-09-06	Various Ports				M. Mandelbaum	55	cafas	fresh palms
1906-09-06	Various Ports				P. P. Buhagiar	50	cafas	fresh palms
1906-09-06	Various Ports				P. Delacovias	113		empty casks
1906-09-06	Various Ports				Mohamed Dahi	105	cafas	fresh palms
1906-09-06	Various Ports				A. Seeger	10	cases and casks	guts
1906-09-06	Various Ports				P. M. Statira	34	bales	skins
1906-09-06	Various Ports				S. Levy	50	cafas	fresh palms
1906-09-06	Various Ports				C. L. Giorgiaffendis	5	bales	skins
1906-09-06	Various Ports				Bomonti Bros.	5	cases	furniture
1906-09-06	Various Ports				F. Iglich	30	cafas	fresh palms
1906-09-06	Various Ports				A. Frick	5	casks	fresh fish
1906-09-06	Various Ports				Various	22	packages	sundries
1906-09-06	Various Ports				Various	70		empty casks
1906-09-06	Venice				Various	17	packages	sundries
1906-09-06	Venice				R. & O. Lindemann	85	bales	cotton
1906-09-06	Venice				E. Mallison & Co.	62	bales	cotton
1906-09-06	Venice				E. Mallison & Co.	147	bales	cotton
1906-09-06	Barcelona				Various	677	bales	cotton
1906-09-06	Marseilles				Various	15		empty casks
1906-09-06	Marseilles				Various	56	bags	drugs
1906-07-17	Marseilles				Mohr & Fenderl	78	bales	cotton
1906-07-17	Marseilles				Peel & Co.	47	bales	cotton
1906-07-17	Marseilles				Choremi, Benachi & Co.	180	bales	cotton
1906-07-17	Marseilles				G. Frauger & Co.	100	bales	cotton
1906-07-17	Marseilles				E. Mallison & Co.	31	bales	cotton
1906-07-17	Marseilles				R. & O. Lindemann	210	bales	cotton
1906-07-17	Marseilles				Moursi Bros.	30	bales	cotton
1906-07-17	Marseilles				Carver Bros. & Co. Ltd.	30	bales	cotton
1906-07-17	Marseilles				G. Petracchi & Co.	32	bales	cotton
1906-07-17	Marseilles				G. Petracchi & Co.	738	bales	cotton
1906-07-17	Marseilles				E. Mallison & Co.	12 1/2	bales	cotton
1906-07-17	Marseilles				Carver Bros. & Co. Ltd.	151 1/2	bales	cotton
1906-07-17	Marseilles				G. Riecken	150 1/2	bales	cotton
1906-07-17	Marseilles				F. C. Baines & Co.	124 1/2	bales	cotton
1906-07-17	Marseilles				Mohr & Fenderl	213 1/2	bales	cotton
1906-07-17	Marseilles				Choremi, Benachi & Co.	186 1/2	bales	cotton
1906-07-17	Marseilles				J. Planta & Co.	247 1/2	bales	cotton
1906-07-17	Marseilles				R. & O. Lindemann	121 1/2	bales	cotton
1906-07-17	Marseilles				G. Frauger & Co.	31 1/2	bales	cotton
1906-07-17	Marseilles				Anglo-Egyptian Bank Ltd.	25	bales	cotton
1906-07-17	Marseilles				Peel & Co.	31	bales	cotton
1906-07-17	Marseilles				Peel & Co.	1,403	bales	cotton
1907-06-20	Marseilles				E. Toriel & fils	4	bales	cotton
1907-06-20	Marseilles				Cattaui Bros. & Co.	1	bales	cotton
1907-06-20	Marseilles				Walker & Meimarachi Ltd	345		empty casks
1907-06-20	Marseilles				E. Barber & Son	77		empty casks
1907-06-20	Marseilles				John B. Caffari	174		empty casks
1907-06-20	Marseilles				M. L. Carasso	1	cases	cigarettes
1907-06-20	Marseilles				N. Soussa Bros.	1	cases	cigarettes
1907-06-20	Marseilles				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-06-20	Marseilles				B. Hazan & Co.	4	cases	cigarettes
1907-06-20	Marseilles				C. N. Tocos & Co.	0	cases	cigarettes
1907-06-20	Marseilles				Sucreries & Raff. d'Egypte	2780	bags	sugar
1907-06-20	Marseilles				John B. Caffari	6	packages	tobacco
1907-06-20	Marseilles				E. Hatoun	4	cases	curios
1907-06-20	Marseilles				Mrs. Richmond	2	packages	effects
1907-06-20	Marseilles				A. B. Burns	1	packages	effects
1907-06-20	Marseilles				W. Snow Esq.	5	packages	effects
1907-06-20	Marseilles				Thos. Cook & Son	7	packages	effects
1907-06-20	Marseilles				C. H. Baldwin	11	packages	effects
1907-06-20	Marseilles				J. Setton & Co.	2	cases	furniture
1907-06-20	Marseilles				Various	11	packages	sundries
1906-05-07	Marseilles				E. Mallison & Co.	64	bales	cotton
1906-05-07	Marseilles				R. & O. Lindemann	272	bales	cotton
1906-05-07	Marseilles				Schmid & Co.	93	bales	cotton
1906-05-07	Marseilles				Carver Bros. & Co. Ltd.	32	bales	cotton
1906-05-07	Marseilles				G. Frauger & Co.	62	bales	cotton
1906-05-07	Marseilles				Peel & Co.	248		
1906-05-07	Marseilles				J. Planta & Co.	460	bales	cotton
1906-05-07	Marseilles				Adolf Hess & Co.	66	bales	cotton
1906-05-07	Marseilles				Adolf Hess & Co.	1,297	bales	cotton
1906-05-07	Marseilles				Various	4,394	bags	onions
1906-05-07	Marseilles				Various	33	bags	gum
1906-05-07	Marseilles				Various	2,615		empty casks
1906-05-07	Marseilles				Various	124	bales	skins
1906-05-07	Marseilles				Various	51	packages	sundries
1907-04-18	Marseilles				Anglo-Egyptian Bank Ltd.	1,450	tons	cotton
1907-04-18	Marseilles				Behrend & Co.	480	tons	cotton
1907-04-18	Marseilles				Carver Bros. & Co. Ltd.	170	bales	cotton
1907-04-18	Marseilles				J. Planta & Co.	80	bales	cotton
1907-04-18	Marseilles				J. Planta & Co.	250	bales	cotton
1907-04-18	Marseilles				Ibrahim Deff	14,836	bags	onions
1907-04-18	Marseilles				Barker & Co.	1,805	tons	cotton seed
1907-04-18	Marseilles				Carver Bros. & Co. Ltd.	373	tons	cotton seed
1907-04-18	Marseilles				S. Pezali	39	cases	sardines
1907-04-18	Marseilles				John B. Caffari	4	packages	sundries
1907-04-18	Marseilles				Blunt	2	packages	sundries
1907-04-18	Marseilles				Groppi	4,172	bags	onions
1907-04-18	Marseilles				A. Hefni	489	bags	onions
1907-04-18	Marseilles				J. B. Thomas	1,000	bags	onions
1907-04-18	Marseilles				H. Stavridis	600	bags	onions
1907-04-18	Marseilles				Ibrahim Deff	2,797	bags	onions
1907-04-18	Marseilles				A. M. Salch	450	bags	onions
1907-04-18	Marseilles				Glover Hill & Co.	1,088	bags	onions
1907-04-18	Marseilles				Tadros Ghirghis & Son	1,966	bags	onions
1907-04-18	Marseilles				Ch. Michailidis	2,030	bags	onions
1905-12-01	Marseilles				G. Riecken	116		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	362		
1905-12-01	Marseilles				J. Planta & Co.	165		
1905-12-01	Marseilles				F. Andres	232		
1905-12-01	Marseilles				Choremi, Benachi & Co.	100		
1905-12-01	Marseilles				Mohr & Fenderl	32		
1905-12-01	Marseilles				Behrend & Co.	100		
1905-12-01								
1905-12-01	Marseilles				E. Mallison & Co.	31		
1905-12-01	Marseilles				R. & O. Lindemann	260		
1905-12-01	Marseilles				Choremi, Benachi & Co.	5		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	191		
1905-12-01	Marseilles				J. Planta & Co.	100		
1905-12-01	Marseilles				Peel & Co.	160		
1905-12-01								
1905-12-01	Marseilles				E. Mallison & Co.	465		
1905-12-01	Marseilles				B. Barki	300		
1905-12-01	Marseilles				Choremi, Benachi & Co.	455		
1905-12-01	Marseilles				Mohr & Fenderl	150		
1905-12-01	Marseilles				W. Getty & Co.	30		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	300		
1905-12-01	Marseilles				Schmid & Co.	35		
1905-12-01								
1905-12-01	Marseilles				Anglo-Egyptian Bank Ltd.	100		
1905-12-01	Marseilles				Barker & Co.	202		
1905-12-01	Marseilles				Peel & Co.	456		
1905-12-01	Marseilles				H. Bindernagel	175		
1905-12-01	Marseilles				E. Mallison & Co.	100		
1905-12-01	Marseilles				F. Andres	150		
1905-12-01	Marseilles				F. C. Baines & Co.	100		
1905-12-01	Marseilles				C. Laredo & Co.	155		
1905-12-01	Marseilles				Bustros & Co.	44		
1905-12-01	Marseilles				C. A. Pringo	81		
1905-12-01	Marseilles				G. Frauger & Co.	1,016		
1905-12-01	Marseilles				R. & O. Lindemann	100		
1905-12-01	Marseilles				W. Getty & Co.	277		
1905-12-01	Marseilles				Mohr & Fenderl	77		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	225		
1905-12-01	Marseilles				Choremi, Benachi & Co.	513		
1905-12-01	Marseilles				J. Planta & Co.	150		
1905-12-01								
1905-12-01	Marseilles				Anglo-Egyptian Bank Ltd.	100		
1905-12-01	Marseilles				Tadros Ghirghis & Son	250		
1905-12-01	Marseilles				Tadros Ghirghis & Son	394		
1905-12-01	Marseilles				G. Riecken	10		
1905-12-01	Marseilles				Peel & Co.	69		
1905-12-01	Marseilles				N. G. Casulli	980		
1905-12-01	Marseilles				H. Bindernagel	175		
1905-12-01	Marseilles				C. G. Zervudachi & Son	24		
1905-12-01	Marseilles				F. Andres	50		
1905-12-01	Marseilles				B. Barki	178		
1905-12-01	Marseilles				Mohr & Fenderl	193		
1905-12-01	Marseilles				G. Frauger & Co.	108		
1905-12-01	Marseilles				R. Rolo figli & Co.	185		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	469		
1905-12-01	Marseilles				Choremi, Benachi & Co.	1,371		
1905-12-01	Marseilles				J. Planta & Co.	530		
1905-12-01	Marseilles				Scc. G. Pilavachi	71		
1905-12-01	Marseilles				W. Getty & Co.	100		
1905-12-01	Marseilles				F. C. Baines & Co.	50		
1905-12-01								
1905-12-01	Marseilles				Holz & Co.	69		
1905-12-01	Marseilles				Anglo-Egyptian Bank Ltd.	60		
1905-12-01	Marseilles				G. Brach & Co.	150		
1905-12-01	Marseilles				A. Tarpinian & Co.	15		
1905-12-01	Marseilles				Hadjes & Co.	67		
1905-12-01	Marseilles				L. Onofrio	75		
1905-12-01	Marseilles				Fix & David	54		
1905-12-01	Marseilles				S. Attal	37		
1905-12-01	Marseilles				R. Mordo	50		
1905-12-01	Marseilles				A. Panzieri	45		
1905-12-01	Marseilles				G. M. Ades	57		
1905-12-01	Marseilles				Coury & Co.	503		
1905-12-01	Marseilles				Anglo-Egyptian Bank Ltd.	495		
1905-12-01	Marseilles				Behrend & Co.	1,020		
1905-12-01	Marseilles				N. E. Tamvaco	379		
1905-12-01	Marseilles				Carver Bros. & Co. Ltd.	2,595		
1905-12-15	Marseilles				Various	12	cases	cigarettes
1905-12-15	Marseilles				Various	24		empty cylinders
1905-12-15	Marseilles				Various	357	packages	gum
1905-12-15	Marseilles				Various	15	packages	sundries
1905-12-15	Hamburg				Carver Bros. & Co. Ltd.	350	bales	cotton
1905-12-15	Hamburg				Choremi, Benachi & Co.	150	bales	cotton
1905-12-15	Hamburg				R. & O. Lindemann	350	bales	cotton
1905-12-15	Hamburg				F. Andres	440	bales	cotton
1905-12-15	Hamburg				Peel & Co.	100	bales	cotton
1905-12-15	Hamburg				B. Barki	64	bales	cotton
1905-12-15	Hamburg				F. C. Baines & Co.	100	bales	cotton
1905-12-15	Hamburg				G. Riecken	30	bales	cotton
1905-12-15	Rotterdam				Carver Bros. & Co. Ltd.	390	bales	cotton
1905-12-15	Rotterdam				Choremi, Benachi & Co.	100	bales	cotton
1905-12-15	Rotterdam				R. & O. Lindemann	180	bales	cotton
1905-12-15	Rotterdam				G. Riecken	170	bales	cotton
1905-12-15	Rotterdam				Peel & Co.	150	bales	cotton
1905-12-15	Rotterdam				Carver Bros. & Co. Ltd.	250	tons	cotton seed
1905-12-15	Rotterdam				Moursi Bros.	400	tons	cotton seed
1905-12-15	Rotterdam				S. S. Sardinia	850	bags	cotton seed
1905-12-15	Rotterdam				""""	1,679	bales	cotton
1905-12-15	Rotterdam				""""	20	bales	cotton
1905-12-15	Rotterdam				Moursi Bros.	91	bales	cotton
1905-12-15	Rotterdam				Bank of Egypt Ltd.	272	bales	cotton
1905-12-15	Rotterdam				G. Frauger & Co.	226	bales	cotton
1905-12-15	Rotterdam				Birch & Co.	225	bales	cotton
1905-12-15	Rotterdam				E. Mallison & Co.	1	bales	cotton
1905-12-15	Rotterdam				F. Andres	25	bales	cotton
1905-12-15	Rotterdam				Sasson, Israel & Co.	45	bales	cotton
1905-12-15	Rotterdam				R. Rolo figli & Co.	378	bales	cotton
1905-12-15	Rotterdam				C. Laredo & Co.	17	bales	cotton
1905-12-15	Rotterdam				Choremi, Benachi & Co.	618	bales	cotton
1905-12-15	Rotterdam				B. J. Coury & Co.	246	bales	cotton
1905-12-15	Rotterdam				Lumbroso & Co.	94	bales	cotton
1905-12-15	Rotterdam				B. Barki	488	bales	cotton
1905-12-15	Rotterdam				J. Planta & Co.	253	bales	cotton
1905-12-15	Rotterdam				Anglo-Egyptian Bank Ltd.	52	bales	cotton
1905-12-15	Rotterdam				Carver Bros. & Co. Ltd.	962	bales	cotton
1905-12-15	Rotterdam				Mohr & Fenderl	275	bales	cotton
1905-12-15	Rotterdam				Bank of Egypt Ltd.	37	bales	wool
1905-12-15	Rotterdam				Anglo-Egyptian Bank Ltd.	126	bales	wool
1905-12-15	Rotterdam				Holz & Co.	42	bales	wool
1905-12-15	Rotterdam				Peel & Co.	7	cases	preserves
1905-12-15	Rotterdam				A. Arbib & Sons	470	bags	oil cake
1905-12-15	Rotterdam				J. & A. Abouchanab	3,250	bags	oil cake
1905-12-15	Rotterdam				Kraft & Nagiar	30	bags	senna
1905-12-15	Rotterdam				Griva Bros.	19	bags	senna
1905-12-15	Rotterdam				C. G. Bolonachi	5	barrels	brandy
1905-12-15	Rotterdam				L. Heller	738	barrels	molasses
1905-12-15	Rotterdam				J. & A. Abouchanab	10	bales	hair
1905-12-15	Rotterdam				Fix & David	86	cases	eggs
1905-12-15	Rotterdam				S. Attal	29	cases	eggs
1905-12-15	Rotterdam				Hadjes & Co.	60	cases	eggs
1905-12-15	Rotterdam				R. Mordo	54	cases	eggs
1905-12-15	Rotterdam				L. Onofrio	60	cases	eggs
1905-12-15	Rotterdam				A. Panzieri	16	cases	eggs
1905-12-15	Rotterdam				J. Ross & Co.	200		empty casks
1905-12-15	Rotterdam				E. Barber & Son	88		empty casks
1905-12-15	Rotterdam				Various	3	packages	sundries
1905-12-15	Barcelona				Various	1,658	bales	cotton
1905-12-15	Barcelona				Various	25	packages	gum
1905-12-15	Marseilles				Various	200	packages	sundries
1905-12-29	Marseilles				E. Toriel & fils	44	bales	cotton
1905-12-29	Marseilles				Cattaui Bros. & Co.	106	bales	cotton
1905-12-29	Marseilles				Walker & Meimarachi Ltd	300		empty casks
1905-12-29	Marseilles				E. Barber & Son	71		empty casks
1905-12-29	Marseilles				John B. Caffari	173		empty casks
1905-12-29	Marseilles				M. L. Carasso	1	cases	cigarettes
1905-12-29	Marseilles				N. Soussa Bros.	1	cases	cigarettes
1905-12-29	Marseilles				Alexandria Bonded Warehouse	1	cases	cigarettes
1905-12-29	Marseilles				B. Hazan & Co.	3	cases	cigarettes
1905-12-29	Marseilles				C. N. Tocos & Co.	1	cases	cigarettes
1905-12-29	Marseilles				Sucreries & Raff. d'Egypte	2000	bags	sugar
1905-12-29	Marseilles				John B. Caffari	5	packages	tobacco
1905-12-29	Marseilles				E. Hatoun	3	cases	curios
1905-12-29	Marseilles				Mrs. Richmond	3	packages	effects
1905-12-29	Marseilles				A. B. Burns	2	packages	effects
1905-12-29	Marseilles				W. Snow Esq.	6	packages	effects
1905-12-29	Marseilles				Thos. Cook & Son	7	packages	effects
1905-12-29	Marseilles				C. H. Baldwin	12	packages	effects
1905-12-29	Marseilles				J. Setton & Co.	2	cases	furniture
1905-12-29	Marseilles				Various	11	packages	sundries
1905-05-19	Marseilles				G. Riecken	45	bales	cotton
1905-05-19	Marseilles				G. Frauger & Co.	40	bales	cotton
1905-05-19	Marseilles				O. Constantino	60	bales	cotton
1905-05-19	Marseilles				F. Andres	25	bales	cotton
1905-05-19	Marseilles				Tadros Ghirghis & Son	103		empty casks
1905-05-19	Marseilles				N. G. Casulli	55		empty casks
1905-05-19	Marseilles				J. Planta & Co.	100		empty casks
1905-05-19	Marseilles				B. Tilche e figli	17		empty casks
